date,dengue
2017-12-30,43
2017-12-31,0
2018-01-01,0
2018-01-02,46
2018-01-03,0
2018-01-04,0
2018-01-05,33
2018-01-06,33
2018-01-07,29
2018-01-08,28
2018-01-09,16
2018-01-10,26
2018-01-11,22
2018-01-12,15
2018-01-13,24
2018-01-14,13
2018-01-15,10
2018-01-16,16
2018-01-17,28
2018-01-18,0
2018-01-19,23
2018-01-20,11
2018-01-21,22
2018-01-22,37
2018-01-23,17
2018-01-24,27
2018-01-25,27
2018-01-26,0
2018-01-27,40
2018-01-28,23
2018-01-29,10
2018-01-30,22
2018-01-31,19
2018-02-01,25
2018-02-02,33
2018-02-03,0
2018-02-04,0
2018-02-05,0
2018-02-06,18
2018-02-07,26
2018-02-08,12
2018-02-09,10
2018-02-10,13
2018-02-11,0
2018-02-12,14
2018-02-13,24
2018-02-14,0
2018-02-15,0
2018-02-16,31
2018-02-17,0
2018-02-18,14
2018-02-19,0
2018-02-20,19
2018-02-21,19
2018-02-22,14
2018-02-23,0
2018-02-24,12
2018-02-25,0
2018-02-26,0
2018-02-27,20
2018-02-28,17
2018-03-01,13
2018-03-02,14
2018-03-03,0
2018-03-04,26
2018-03-05,0
2018-03-06,24
2018-03-07,22
2018-03-08,0
2018-03-09,0
2018-03-10,42
2018-03-11,14
2018-03-12,0
2018-03-13,0
2018-03-14,18
2018-03-15,22
2018-03-16,0
2018-03-17,0
2018-03-18,16
2018-03-19,15
2018-03-20,15
2018-03-21,0
2018-03-22,0
2018-03-23,23
2018-03-24,0
2018-03-25,0
2018-03-26,0
2018-03-27,38
2018-03-28,0
2018-03-29,29
2018-03-30,25
2018-03-31,39
2018-04-01,15
2018-04-02,0
2018-04-03,31
2018-04-04,0
2018-04-05,19
2018-04-06,11
2018-04-07,14
2018-04-08,0
2018-04-09,14
2018-04-10,0
2018-04-11,0
2018-04-12,14
2018-04-13,15
2018-04-14,20
2018-04-15,0
2018-04-16,10
2018-04-17,31
2018-04-18,0
2018-04-19,0
2018-04-20,21
2018-04-21,29
2018-04-22,0
2018-04-23,16
2018-04-24,0
2018-04-25,20
2018-04-26,18
2018-04-27,27
2018-04-28,0
2018-04-29,32
2018-04-30,0
2018-05-01,10
2018-05-02,38
2018-05-03,35
2018-05-04,22
2018-05-05,69
2018-05-06,91
2018-05-07,100
2018-05-08,55
2018-05-09,46
2018-05-10,25
2018-05-11,18
2018-05-12,23
2018-05-13,13
2018-05-14,14
2018-05-15,35
2018-05-16,0
2018-05-17,14
2018-05-18,31
2018-05-19,0
2018-05-20,56
2018-05-21,39
2018-05-22,26
2018-05-23,34
2018-05-24,39
2018-05-25,17
2018-05-26,41
2018-05-27,34
2018-05-28,26
2018-05-29,0
2018-05-30,31
2018-05-31,23
2018-06-01,12
2018-06-02,23
2018-06-03,21
2018-06-04,34
2018-06-05,17
2018-06-06,0
2018-06-07,59
2018-06-08,46
2018-06-09,33
2018-06-10,33
2018-06-11,16
2018-06-12,34
2018-06-13,24
2018-06-14,29
2018-06-15,0
2018-06-16,0
2018-06-17,15
2018-06-18,9
2018-06-19,28
2018-06-20,14
2018-06-21,19
2018-06-22,0
2018-06-23,24
2018-06-24,0
2018-06-25,16
2018-06-26,21
2018-06-27,18
2018-06-28,15
2018-06-29,0
2018-06-30,19
2018-07-01,18
2018-07-02,0
2018-07-03,46
2018-07-04,25
2018-07-05,39
2018-07-06,0
2018-07-07,0
2018-07-08,0
2018-07-09,20
2018-07-10,43
2018-07-11,28
2018-07-12,32
2018-07-13,65
2018-07-14,0
2018-07-15,19
2018-07-16,23
2018-07-17,0
2018-07-18,0
2018-07-19,18
2018-07-20,16
2018-07-21,24
2018-07-22,20
2018-07-23,0
2018-07-24,54
2018-07-25,21
2018-07-26,50
2018-07-27,0
2018-07-28,16
2018-07-29,45
2018-07-30,0
2018-07-31,27
2018-08-01,27
2018-08-02,20
2018-08-03,45
2018-08-04,24
2018-08-05,36
2018-08-06,24
2018-08-07,0
2018-08-08,14
2018-08-09,18
2018-08-10,0
2018-08-11,67
2018-08-12,37
2018-08-13,24
2018-08-14,0
2018-08-15,0
2018-08-16,0
2018-08-17,0
2018-08-18,0
2018-08-19,33
2018-08-20,41
2018-08-21,19
2018-08-22,0
2018-08-23,20
2018-08-24,25
2018-08-25,0
2018-08-26,19
2018-08-27,43
2018-08-28,0
2018-08-29,32
2018-08-30,0
2018-08-31,24
2018-09-01,49
2018-09-02,0
2018-09-03,37
2018-09-04,0
2018-09-05,13
2018-09-06,0
2018-09-07,35
2018-09-08,26
2018-09-09,73
2018-09-10,34
2018-09-11,53
2018-09-12,26
2018-09-13,0
2018-09-14,34
2018-09-15,16
2018-09-16,24
2018-09-17,0
2018-09-18,0
2018-09-19,26
2018-09-20,28
2018-09-21,14
2018-09-22,48
2018-09-23,0
2018-09-24,21
2018-09-25,56
2018-09-26,45
2018-09-27,43
2018-09-28,48
2018-09-29,0
2018-09-30,15
2018-10-01,0
2018-10-02,20
2018-10-03,56
2018-10-04,0
2018-10-05,0
2018-10-06,0
2018-10-07,28
2018-10-08,37
2018-10-09,16
2018-10-10,20
2018-10-11,28
2018-10-12,21
2018-10-13,25
2018-10-14,29
2018-10-15,37
2018-10-16,38
2018-10-17,100
2018-10-18,23
2018-10-19,0
2018-10-20,0
2018-10-21,48
2018-10-22,32
2018-10-23,22
2018-10-24,31
2018-10-25,0
2018-10-26,26
2018-10-27,14
2018-10-28,0
2018-10-29,30
2018-10-30,0
2018-10-31,0
2018-11-01,25
2018-11-02,20
2018-11-03,66
2018-11-04,0
2018-11-05,28
2018-11-06,41
2018-11-07,25
2018-11-08,31
2018-11-09,30
2018-11-10,0
2018-11-11,0
2018-11-12,43
2018-11-13,37
2018-11-14,23
2018-11-15,49
2018-11-16,14
2018-11-17,18
2018-11-18,24
2018-11-19,61
2018-11-20,21
2018-11-21,0
2018-11-22,45
2018-11-23,20
2018-11-24,0
2018-11-25,26
2018-11-26,0
2018-11-27,39
2018-11-28,39
2018-11-29,18
2018-11-30,39
2018-12-01,64
2018-12-02,27
2018-12-03,20
2018-12-04,46
2018-12-05,66
2018-12-06,40
2018-12-07,21
2018-12-08,35
2018-12-09,54
2018-12-10,25
2018-12-11,25
2018-12-12,18
2018-12-13,39
2018-12-14,42
2018-12-15,0
2018-12-16,44
2018-12-17,0
2018-12-18,69
2018-12-19,65
2018-12-20,0
2018-12-21,25
2018-12-22,0
2018-12-23,0
2018-12-24,27
2018-12-25,48
2018-12-26,34
2018-12-27,28
2018-12-28,42
2018-12-29,64
2018-12-30,0
2018-12-31,23
2019-01-01,24
2019-01-02,0
2019-01-03,29
2019-01-04,52
2019-01-05,22
2019-01-06,42
2019-01-07,26
2019-01-08,0
2019-01-09,54
2019-01-10,44
2019-01-11,19
2019-01-12,16
2019-01-13,26
2019-01-14,11
2019-01-15,29
2019-01-16,32
2019-01-17,32
2019-01-18,24
2019-01-19,30
2019-01-20,11
2019-01-21,26
2019-01-22,30
2019-01-23,25
2019-01-24,33
2019-01-25,29
2019-01-26,42
2019-01-27,0
2019-01-28,0
2019-01-29,38
2019-01-30,22
2019-01-31,38
2019-02-01,27
2019-02-02,0
2019-02-03,28
2019-02-04,35
2019-02-05,0
2019-02-06,21
2019-02-07,28
2019-02-08,43
2019-02-09,51
2019-02-10,45
2019-02-11,51
2019-02-12,58
2019-02-13,31
2019-02-14,26
2019-02-15,45
2019-02-16,27
2019-02-17,0
2019-02-18,20
2019-02-19,13
2019-02-20,39
2019-02-21,34
2019-02-22,0
2019-02-23,37
2019-02-24,36
2019-02-25,10
2019-02-26,46
2019-02-27,0
2019-02-28,34
2019-03-01,21
2019-03-02,17
2019-03-03,13
2019-03-04,40
2019-03-05,25
2019-03-06,36
2019-03-07,24
2019-03-08,29
2019-03-09,28
2019-03-10,32
2019-03-11,0
2019-03-12,22
2019-03-13,7
2019-03-14,24
2019-03-15,8
2019-03-16,17
2019-03-17,23
2019-03-18,34
2019-03-19,44
2019-03-20,23
2019-03-21,22
2019-03-22,23
2019-03-23,28
2019-03-24,31
2019-03-25,19
2019-03-26,25
2019-03-27,21
2019-03-28,13
2019-03-29,12
2019-03-30,31
2019-03-31,19
2019-04-01,0
2019-04-02,23
2019-04-03,24
2019-04-04,18
2019-04-05,14
2019-04-06,46
2019-04-07,32
2019-04-08,14
2019-04-09,18
2019-04-10,33
2019-04-11,14
2019-04-12,50
2019-04-13,24
2019-04-14,29
2019-04-15,20
2019-04-16,17
2019-04-17,24
2019-04-18,14
2019-04-19,40
2019-04-20,34
2019-04-21,42
2019-04-22,9
2019-04-23,38
2019-04-24,39
2019-04-25,23
2019-04-26,15
2019-04-27,20
2019-04-28,29
2019-04-29,27
2019-04-30,8
2019-05-01,20
2019-05-02,12
2019-05-03,30
2019-05-04,72
2019-05-05,27
2019-05-06,10
2019-05-07,19
2019-05-08,37
2019-05-09,29
2019-05-10,10
2019-05-11,47
2019-05-12,29
2019-05-13,0
2019-05-14,33
2019-05-15,23
2019-05-16,25
2019-05-17,38
2019-05-18,35
2019-05-19,33
2019-05-20,11
2019-05-21,16
2019-05-22,27
2019-05-23,0
2019-05-24,43
2019-05-25,38
2019-05-26,29
2019-05-27,37
2019-05-28,69
2019-05-29,63
2019-05-30,58
2019-05-31,48
2019-06-01,59
2019-06-02,28
2019-06-03,54
2019-06-04,51
2019-06-05,34
2019-06-06,18
2019-06-07,43
2019-06-08,33
2019-06-09,43
2019-06-10,29
2019-06-11,40
2019-06-12,62
2019-06-13,22
2019-06-14,20
2019-06-15,67
2019-06-16,45
2019-06-17,59
2019-06-18,42
2019-06-19,76
2019-06-20,71
2019-06-21,87
2019-06-22,63
2019-06-23,60
2019-06-24,53
2019-06-25,80
2019-06-26,75
2019-06-27,100
2019-06-28,45
2019-06-29,37
2019-06-30,35
2019-07-01,46
2019-07-02,44
2019-07-03,50
2019-07-04,30
2019-07-05,65
2019-07-06,16
2019-07-07,56
2019-07-08,59
2019-07-09,56
2019-07-10,57
2019-07-11,42
2019-07-12,24
2019-07-13,45
2019-07-14,44
2019-07-15,53
2019-07-16,55
2019-07-17,82
2019-07-18,28
2019-07-19,55
2019-07-20,52
2019-07-21,49
2019-07-22,52
2019-07-23,46
2019-07-24,48
2019-07-25,49
2019-07-26,43
2019-07-27,40
2019-07-28,37
2019-07-29,100
2019-07-30,83
2019-07-31,72
2019-08-01,64
2019-08-02,59
2019-08-03,31
2019-08-04,78
2019-08-05,91
2019-08-06,86
2019-08-07,80
2019-08-08,58
2019-08-09,27
2019-08-10,44
2019-08-11,56
2019-08-12,71
2019-08-13,60
2019-08-14,57
2019-08-15,58
2019-08-16,38
2019-08-17,51
2019-08-18,47
2019-08-19,52
2019-08-20,48
2019-08-21,31
2019-08-22,72
2019-08-23,51
2019-08-24,50
2019-08-25,36
2019-08-26,65
2019-08-27,21
2019-08-28,40
2019-08-29,36
2019-08-30,24
2019-08-31,27
2019-09-01,47
2019-09-02,18
2019-09-03,33
2019-09-04,44
2019-09-05,30
2019-09-06,28
2019-09-07,46
2019-09-08,26
2019-09-09,47
2019-09-10,34
2019-09-11,37
2019-09-12,24
2019-09-13,28
2019-09-14,36
2019-09-15,43
2019-09-16,33
2019-09-17,50
2019-09-18,51
2019-09-19,28
2019-09-20,48
2019-09-21,27
2019-09-22,30
2019-09-23,46
2019-09-24,36
2019-09-25,32
2019-09-26,18
2019-09-27,59
2019-09-28,0
2019-09-29,27
2019-09-30,0
2019-10-01,23
2019-10-02,42
2019-10-03,28
2019-10-04,35
2019-10-05,0
2019-10-06,22
2019-10-07,27
2019-10-08,23
2019-10-09,43
2019-10-10,15
2019-10-11,8
2019-10-12,32
2019-10-13,25
2019-10-14,26
2019-10-15,48
2019-10-16,38
2019-10-17,12
2019-10-18,34
2019-10-19,23
2019-10-20,22
2019-10-21,34
2019-10-22,25
2019-10-23,27
2019-10-24,20
2019-10-25,14
2019-10-26,26
2019-10-27,19
2019-10-28,24
2019-10-29,43
2019-10-30,21
2019-10-31,21
2019-11-01,22
2019-11-02,21
2019-11-03,19
2019-11-04,19
2019-11-05,41
2019-11-06,18
2019-11-07,23
2019-11-08,51
2019-11-09,31
2019-11-10,36
2019-11-11,55
2019-11-12,40
2019-11-13,39
2019-11-14,33
2019-11-15,48
2019-11-16,25
2019-11-17,36
2019-11-18,31
2019-11-19,24
2019-11-20,42
2019-11-21,48
2019-11-22,48
2019-11-23,57
2019-11-24,48
2019-11-25,44
2019-11-26,36
2019-11-27,40
2019-11-28,33
2019-11-29,49
2019-11-30,10
2019-12-01,15
2019-12-02,28
2019-12-03,35
2019-12-04,24
2019-12-05,20
2019-12-06,0
2019-12-07,0
2019-12-08,25
2019-12-09,32
2019-12-10,28
2019-12-11,30
2019-12-12,12
2019-12-13,29
2019-12-14,17
2019-12-15,17
2019-12-16,18
2019-12-17,25
2019-12-18,39
2019-12-19,25
2019-12-20,29
2019-12-21,22
2019-12-22,40
2019-12-23,45
2019-12-24,20
2019-12-25,9
2019-12-26,39
2019-12-27,33
2019-12-28,16
2019-12-29,27
2019-12-30,40
2019-12-31,17
2020-01-01,8
2020-01-02,0
2020-01-03,24
2020-01-04,31
2020-01-05,25
2020-01-06,19
2020-01-07,14
2020-01-08,49
2020-01-09,23
2020-01-10,32
2020-01-11,30
2020-01-12,27
2020-01-13,31
2020-01-14,35
2020-01-15,38
2020-01-16,52
2020-01-17,31
2020-01-18,30
2020-01-19,21
2020-01-20,21
2020-01-21,27
2020-01-22,27
2020-01-23,24
2020-01-24,24
2020-01-25,8
2020-01-26,22
2020-01-27,9
2020-01-28,19
2020-01-29,24
2020-01-30,26
2020-01-31,25
2020-02-01,23
2020-02-02,17
2020-02-03,18
2020-02-04,27
2020-02-05,15
2020-02-06,15
2020-02-07,22
2020-02-08,21
2020-02-09,30
2020-02-10,13
2020-02-11,52
2020-02-12,74
2020-02-13,42
2020-02-14,37
2020-02-15,33
2020-02-16,36
2020-02-17,46
2020-02-18,25
2020-02-19,40
2020-02-20,54
2020-02-21,54
2020-02-22,34
2020-02-23,39
2020-02-24,27
2020-02-25,17
2020-02-26,44
2020-02-27,35
2020-02-28,12
2020-02-29,23
2020-03-01,35
2020-03-02,27
2020-03-03,30
2020-03-04,18
2020-03-05,24
2020-03-06,43
2020-03-07,20
2020-03-08,29
2020-03-09,28
2020-03-10,28
2020-03-11,20
2020-03-12,39
2020-03-13,19
2020-03-14,30
2020-03-15,18
2020-03-16,23
2020-03-17,26
2020-03-18,23
2020-03-19,9
2020-03-20,38
2020-03-21,18
2020-03-22,48
2020-03-23,49
2020-03-24,25
2020-03-25,36
2020-03-26,20
2020-03-27,25
2020-03-28,16
2020-03-29,26
2020-03-30,27
2020-03-31,9
2020-04-01,17
2020-04-02,19
2020-04-03,31
2020-04-04,28
2020-04-05,39
2020-04-06,25
2020-04-07,19
2020-04-08,9
2020-04-09,7
2020-04-10,19
2020-04-11,20
2020-04-12,20
2020-04-13,20
2020-04-14,19
2020-04-15,16
2020-04-16,14
2020-04-17,14
2020-04-18,9
2020-04-19,18
2020-04-20,38
2020-04-21,37
2020-04-22,15
2020-04-23,29
2020-04-24,16
2020-04-25,16
2020-04-26,16
2020-04-27,15
2020-04-28,25
2020-04-29,16
2020-04-30,17
2020-05-01,20
2020-05-02,24
2020-05-03,23
2020-05-04,26
2020-05-05,22
2020-05-06,34
2020-05-07,25
2020-05-08,15
2020-05-09,14
2020-05-10,17
2020-05-11,36
2020-05-12,36
2020-05-13,41
2020-05-14,24
2020-05-15,47
2020-05-16,7
2020-05-17,18
2020-05-18,43
2020-05-19,37
2020-05-20,23
2020-05-21,25
2020-05-22,18
2020-05-23,24
2020-05-24,28
2020-05-25,39
2020-05-26,43
2020-05-27,37
2020-05-28,34
2020-05-29,16
2020-05-30,50
2020-05-31,26
2020-06-01,37
2020-06-02,33
2020-06-03,67
2020-06-04,62
2020-06-05,41
2020-06-06,40
2020-06-07,30
2020-06-08,48
2020-06-09,53
2020-06-10,63
2020-06-11,68
2020-06-12,58
2020-06-13,83
2020-06-14,70
2020-06-15,66
2020-06-16,92
2020-06-17,81
2020-06-18,62
2020-06-19,69
2020-06-20,59
2020-06-21,45
2020-06-22,89
2020-06-23,83
2020-06-24,100
2020-06-25,63
2020-06-26,70
2020-06-27,67
2020-06-28,66
2020-06-29,77
2020-06-30,55
2020-07-01,67
2020-07-02,50
2020-07-03,60
2020-07-04,55
2020-07-05,59
2020-07-06,64
2020-07-07,50
2020-07-08,58
2020-07-09,45
2020-07-10,42
2020-07-11,47
2020-07-12,53
2020-07-13,67
2020-07-14,64
2020-07-15,69
2020-07-16,65
2020-07-17,79
2020-07-18,47
2020-07-19,54
2020-07-20,62
2020-07-21,100
2020-07-22,79
2020-07-23,95
2020-07-24,81
2020-07-25,76
2020-07-26,63
2020-07-27,93
2020-07-28,72
2020-07-29,65
2020-07-30,64
2020-07-31,43
2020-08-01,53
2020-08-02,48
2020-08-03,62
2020-08-04,67
2020-08-05,65
2020-08-06,81
2020-08-07,66
2020-08-08,59
2020-08-09,42
2020-08-10,64
2020-08-11,53
2020-08-12,33
2020-08-13,60
2020-08-14,42
2020-08-15,73
2020-08-16,20
2020-08-17,43
2020-08-18,57
2020-08-19,75
2020-08-20,41
2020-08-21,42
2020-08-22,41
2020-08-23,44
2020-08-24,58
2020-08-25,42
2020-08-26,41
2020-08-27,41
2020-08-28,35
2020-08-29,33
2020-08-30,44
2020-08-31,33
2020-09-01,41
2020-09-02,33
2020-09-03,32
2020-09-04,43
2020-09-05,29
2020-09-06,29
2020-09-07,51
2020-09-08,35
2020-09-09,19
2020-09-10,23
2020-09-11,18
2020-09-12,29
2020-09-13,24
2020-09-14,32
2020-09-15,37
2020-09-16,32
2020-09-17,21
2020-09-18,25
2020-09-19,24
2020-09-20,17
2020-09-21,21
2020-09-22,41
2020-09-23,37
2020-09-24,28
2020-09-25,30
2020-09-26,16
2020-09-27,21
2020-09-28,14
2020-09-29,28
2020-09-30,19
2020-10-01,29
2020-10-02,33
2020-10-03,20
2020-10-04,16
2020-10-05,19
2020-10-06,6
2020-10-07,9
2020-10-08,27
2020-10-09,25
2020-10-10,13
2020-10-11,24
2020-10-12,15
2020-10-13,25
2020-10-14,17
2020-10-15,26
2020-10-16,22
2020-10-17,12
2020-10-18,21
2020-10-19,19
2020-10-20,23
2020-10-21,23
2020-10-22,23
2020-10-23,28
2020-10-24,16
2020-10-25,12
2020-10-26,30
2020-10-27,29
2020-10-28,26
2020-10-29,10
2020-10-30,23
2020-10-31,6
2020-11-01,17
2020-11-02,10
2020-11-03,13
2020-11-04,24
2020-11-05,6
2020-11-06,10
2020-11-07,17
2020-11-08,17
2020-11-09,23
2020-11-10,20
2020-11-11,0
2020-11-12,21
2020-11-13,20
2020-11-14,12
2020-11-15,8
2020-11-16,22
2020-11-17,22
2020-11-18,5
2020-11-19,20
2020-11-20,22
2020-11-21,10
2020-11-22,14
2020-11-23,15
2020-11-24,15
2020-11-25,23
2020-11-26,11
2020-11-27,22
2020-11-28,0
2020-11-29,16
2020-11-30,6
2020-12-01,10
2020-12-02,27
2020-12-03,18
2020-12-04,10
2020-12-05,0
2020-12-06,6
2020-12-07,10
2020-12-08,17
2020-12-09,0
2020-12-10,6
2020-12-11,13
2020-12-12,0
2020-12-13,0
2020-12-14,17
2020-12-15,15
2020-12-16,0
2020-12-17,7
2020-12-18,7
2020-12-19,8
2020-12-20,0
2020-12-21,14
2020-12-22,0
2020-12-23,5
2020-12-24,0
2020-12-25,11
2020-12-26,0
2020-12-27,0
2020-12-28,5
2020-12-29,0
2020-12-30,8
2020-12-31,0
2021-01-01,23
2021-01-02,0
2021-01-03,21
2021-01-04,94
2021-01-05,57
2021-01-06,47
2021-01-07,33
2021-01-08,17
2021-01-09,32
2021-01-10,53
2021-01-11,58
2021-01-12,25
2021-01-13,29
2021-01-14,0
2021-01-15,0
2021-01-16,19
2021-01-17,24
2021-01-18,0
2021-01-19,67
2021-01-20,0
2021-01-21,0
2021-01-22,52
2021-01-23,84
2021-01-24,26
2021-01-25,0
2021-01-26,35
2021-01-27,0
2021-01-28,80
2021-01-29,35
2021-01-30,28
2021-01-31,68
2021-02-01,56
2021-02-02,54
2021-02-03,18
2021-02-04,24
2021-02-05,0
2021-02-06,0
2021-02-07,68
2021-02-08,38
2021-02-09,60
2021-02-10,66
2021-02-11,100
2021-02-12,0
2021-02-13,0
2021-02-14,43
2021-02-15,89
2021-02-16,43
2021-02-17,40
2021-02-18,42
2021-02-19,19
2021-02-20,0
2021-02-21,78
2021-02-22,0
2021-02-23,21
2021-02-24,17
2021-02-25,36
2021-02-26,24
2021-02-27,27
2021-02-28,23
2021-03-01,0
2021-03-02,0
2021-03-03,61
2021-03-04,0
2021-03-05,68
2021-03-06,96
2021-03-07,0
2021-03-08,48
2021-03-09,48
2021-03-10,40
2021-03-11,19
2021-03-12,0
2021-03-13,24
2021-03-14,25
2021-03-15,36
2021-03-16,48
2021-03-17,61
2021-03-18,51
2021-03-19,37
2021-03-20,75
2021-03-21,40
2021-03-22,0
2021-03-23,56
2021-03-24,0
2021-03-25,53
2021-03-26,36
2021-03-27,33
2021-03-28,0
2021-03-29,31
2021-03-30,61
2021-03-31,0
2021-04-01,23
2021-04-02,36
2021-04-03,43
2021-04-04,0
2021-04-05,0
2021-04-06,33
2021-04-07,34
2021-04-08,29
2021-04-09,38
2021-04-10,20
2021-04-11,0
2021-04-12,44
2021-04-13,57
2021-04-14,0
2021-04-15,0
2021-04-16,0
2021-04-17,82
2021-04-18,38
2021-04-19,32
2021-04-20,0
2021-04-21,0
2021-04-22,26
2021-04-23,0
2021-04-24,44
2021-04-25,0
2021-04-26,63
2021-04-27,0
2021-04-28,46
2021-04-29,90
2021-04-30,25
2021-05-01,0
2021-05-02,0
2021-05-03,38
2021-05-04,0
2021-05-05,31
2021-05-06,30
2021-05-07,0
2021-05-08,41
2021-05-09,0
2021-05-10,45
2021-05-11,0
2021-05-12,51
2021-05-13,0
2021-05-14,32
2021-05-15,47
2021-05-16,0
2021-05-17,25
2021-05-18,51
2021-05-19,0
2021-05-20,27
2021-05-21,59
2021-05-22,21
2021-05-23,39
2021-05-24,86
2021-05-25,23
2021-05-26,25
2021-05-27,45
2021-05-28,40
2021-05-29,0
2021-05-30,27
2021-05-31,57
2021-06-01,82
2021-06-02,94
2021-06-03,59
2021-06-04,28
2021-06-05,30
2021-06-06,91
2021-06-07,18
2021-06-08,24
2021-06-09,51
2021-06-10,30
2021-06-11,45
2021-06-12,17
2021-06-13,0
2021-06-14,0
2021-06-15,57
2021-06-16,32
2021-06-17,24
2021-06-18,36
2021-06-19,67
2021-06-20,39
2021-06-21,0
2021-06-22,46
2021-06-23,0
2021-06-24,44
2021-06-25,0
2021-06-26,0
2021-06-27,31
2021-06-28,33
2021-06-29,65
2021-06-30,24
2021-07-01,47
2021-07-02,40
2021-07-03,0
2021-07-04,29
2021-07-05,40
2021-07-06,24
2021-07-07,18
2021-07-08,0
2021-07-09,54
2021-07-10,22
2021-07-11,51
2021-07-12,20
2021-07-13,20
2021-07-14,99
2021-07-15,27
2021-07-16,18
2021-07-17,56
2021-07-18,70
2021-07-19,49
2021-07-20,48
2021-07-21,41
2021-07-22,0
2021-07-23,0
2021-07-24,38
2021-07-25,19
2021-07-26,17
2021-07-27,0
2021-07-28,37
2021-07-29,13
2021-07-30,0
2021-07-31,19
2021-08-01,34
2021-08-02,66
2021-08-03,100
2021-08-04,20
2021-08-05,49
2021-08-06,0
2021-08-07,0
2021-08-08,0
2021-08-09,0
2021-08-10,16
2021-08-11,16
2021-08-12,31
2021-08-13,34
2021-08-14,0
2021-08-15,16
2021-08-16,0
2021-08-17,18
2021-08-18,22
2021-08-19,0
2021-08-20,64
2021-08-21,27
2021-08-22,25
2021-08-23,27
2021-08-24,0
2021-08-25,22
2021-08-26,14
2021-08-27,0
2021-08-28,0
2021-08-29,0
2021-08-30,68
2021-08-31,38
2021-09-01,0
2021-09-02,36
2021-09-03,19
2021-09-04,0
2021-09-05,44
2021-09-06,87
2021-09-07,0
2021-09-08,54
2021-09-09,34
2021-09-10,33
2021-09-11,46
2021-09-12,56
2021-09-13,31
2021-09-14,39
2021-09-15,0
2021-09-16,32
2021-09-17,51
2021-09-18,22
2021-09-19,51
2021-09-20,0
2021-09-21,66
2021-09-22,59
2021-09-23,0
2021-09-24,0
2021-09-25,40
2021-09-26,31
2021-09-27,18
2021-09-28,37
2021-09-29,26
2021-09-30,46
2021-10-01,55
2021-10-02,48
2021-10-03,0
2021-10-04,46
2021-10-05,62
2021-10-06,44
2021-10-07,48
2021-10-08,62
2021-10-09,47
2021-10-10,0
2021-10-11,25
2021-10-12,32
2021-10-13,23
2021-10-14,21
2021-10-15,43
2021-10-16,0
2021-10-17,36
2021-10-18,26
2021-10-19,25
2021-10-20,23
2021-10-21,39
2021-10-22,36
2021-10-23,28
2021-10-24,35
2021-10-25,25
2021-10-26,44
2021-10-27,0
2021-10-28,18
2021-10-29,16
2021-10-30,67
2021-10-31,43
2021-11-01,0
2021-11-02,0
2021-11-03,44
2021-11-04,42
2021-11-05,17
2021-11-06,0
2021-11-07,0
2021-11-08,17
2021-11-09,0
2021-11-10,68
2021-11-11,32
2021-11-12,52
2021-11-13,28
2021-11-14,0
2021-11-15,0
2021-11-16,0
2021-11-17,0
2021-11-18,33
2021-11-19,17
2021-11-20,0
2021-11-21,59
2021-11-22,0
2021-11-23,15
2021-11-24,28
2021-11-25,24
2021-11-26,0
2021-11-27,0
2021-11-28,38
2021-11-29,0
2021-11-30,21
2021-12-01,28
2021-12-02,37
2021-12-03,60
2021-12-04,0
2021-12-05,0
2021-12-06,16
2021-12-07,0
2021-12-08,45
2021-12-09,50
2021-12-10,45
2021-12-11,0
2021-12-12,0
2021-12-13,0
2021-12-14,20
2021-12-15,0
2021-12-16,32
2021-12-17,40
2021-12-18,27
2021-12-19,0
2021-12-20,0
2021-12-21,61
2021-12-22,0
2021-12-23,16
2021-12-24,0
2021-12-25,0
2021-12-26,19
2021-12-27,0
2021-12-28,0
2021-12-29,16
2021-12-30,35
2021-12-31,0
2022-01-01,12
2022-01-02,0
2022-01-03,12
2022-01-04,0
2022-01-05,15
2022-01-06,21
2022-01-07,14
2022-01-08,0
2022-01-09,0
2022-01-10,26
2022-01-11,11
2022-01-12,0
2022-01-13,37
2022-01-14,0
2022-01-15,0
2022-01-16,15
2022-01-17,8
2022-01-18,11
2022-01-19,0
2022-01-20,0
2022-01-21,27
2022-01-22,0
2022-01-23,0
2022-01-24,0
2022-01-25,0
2022-01-26,7
2022-01-27,20
2022-01-28,15
2022-01-29,24
2022-01-30,11
2022-01-31,29
2022-02-01,12
2022-02-02,20
2022-02-03,12
2022-02-04,29
2022-02-05,9
2022-02-06,18
2022-02-07,24
2022-02-08,16
2022-02-09,0
2022-02-10,27
2022-02-11,13
2022-02-12,7
2022-02-13,0
2022-02-14,17
2022-02-15,7
2022-02-16,0
2022-02-17,15
2022-02-18,30
2022-02-19,14
2022-02-20,0
2022-02-21,22
2022-02-22,0
2022-02-23,18
2022-02-24,9
2022-02-25,0
2022-02-26,13
2022-02-27,18
2022-02-28,16
2022-03-01,28
2022-03-02,13
2022-03-03,11
2022-03-04,0
2022-03-05,15
2022-03-06,18
2022-03-07,0
2022-03-08,0
2022-03-09,12
2022-03-10,46
2022-03-11,22
2022-03-12,14
2022-03-13,34
2022-03-14,24
2022-03-15,7
2022-03-16,20
2022-03-17,9
2022-03-18,7
2022-03-19,29
2022-03-20,15
2022-03-21,10
2022-03-22,25
2022-03-23,17
2022-03-24,18
2022-03-25,20
2022-03-26,7
2022-03-27,18
2022-03-28,15
2022-03-29,19
2022-03-30,42
2022-03-31,39
2022-04-01,19
